"cd_UGestora","dt_Ano","nu_Contrato","nu_Aditivo","dt_Assinatura","de_Motivo","vl_Aditivo","dt_MesAno","dt_Aditado"
"201088","2010","000112002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","2688,0000","002013",""
"201088","2010","000112002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000112003","00012004","9/2/2004 00:00:00","Prorroga prazo para 10/02/05.","0,0000","002013",""
"201088","2010","000122002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","2808,0000","002013",""
"201088","2010","000122002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000122003","00012004","9/2/2004 00:00:00","Prorroga prazo para 10/02/05.","0,0000","002013",""
"201088","2014","000122014","00012014","3/6/2014 00:00:00","O REPRESENTANTE DA CONSTRUTORA PRINCESA DO VALE - ME, SOLICITOU ADITIVO DE PRAZO AO CONTRATO SUPRA CITADO APRESENTANDO A JUSTIFICATIVA EM RAZAO DE DIFICULDADES ENCONTRADAS NA EXECUCAO DAS OBRAS DE SER","0,0000","092014","10/9/2014 00:00:00"
"201088","2014","000122014","00022014","4/9/2014 00:00:00","A REFERIDA PRORROGACAO CONTRATUAL SE JUSTIFICA EM FUNCAO DOS SERVICOS DE REFORMA E AMPLIACAO DAS UNIDADES BASICAS DE SAUDE DAS LOCALIDADES: CAZUZINHA, CHA DOS PEREIRAS, PONTINA E JARDIM FARIAS, NO MUN","0,0000","102014","8/12/2014 00:00:00"
"201088","2010","000132002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","1800,0000","002013",""
"201088","2010","000132002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000142002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","2400,0000","002013",""
"201088","2010","000142002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000142006","00012006","10/8/2006 00:00:00","PRORROGA O PRAZO PARA 15/02/2007","0,0000","002013",""
"201088","2010","000142006","00012007","1/2/2007 00:00:00","Prorroga prazo para 15/08/07.","0,0000","002013",""
"201088","2010","000142006","00012008","1/2/2008 00:00:00","Prorroga prazo para 15/08/08.","0,0000","002013",""
"201088","2010","000142006","00022007","6/8/2007 00:00:00","Prorroga prazo para 15/02/08.","0,0000","002013",""
"201088","2010","000142009","00012009","1/9/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","7019,8000","002013",""
"201088","2010","000142009","00022009","1/12/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","8950,0000","002013",""
"201088","2010","000152002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","2640,0000","002013",""
"201088","2010","000152002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000152004","00012004","1/9/2004 00:00:00","Aquisição de quantitativos não previstos anteriormente, adequação da demanda. Prorraga prazo para 31/12/04.","4021,1500","002013",""
"201088","2010","000162002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","1440,0000","002013",""
"201088","2010","000162002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000182002","00012002","3/6/2002 00:00:00","Inclui nova localidade ao itinerário inicial não prevista anteriormente.","750,0000","002013",""
"201088","2010","000182002","00022003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","900,0000","002013",""
"201088","2010","000182002","00032004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000182004","00012004","1/9/2004 00:00:00","Aquisição de quantitativos não previstos anteriormente, adequação da demanda. Prorroga prazo para 31/12/04.","5642,2000","002013",""
"201088","2010","000192002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","3120,0000","002013",""
"201088","2010","000192002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000202002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","1440,0000","002013",""
"201088","2010","000202002","00022003","1/7/2003 00:00:00","Inclui nova localidade ao itinerário inicial não prevista anteriormente.","1620,0000","002013",""
"201088","2010","000202002","00032004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000202008","00012008","28/10/2008 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda.","12191,0000","002013",""
"201088","2010","000212002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","3120,0000","002013",""
"201088","2010","000212002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000212010","00012010","2/11/2010 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE.","1800,0000","002013",""
"201088","2010","000222002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","1680,0000","002013",""
"201088","2010","000222002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000232002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","1200,0000","002013",""
"201088","2010","000232002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000232005","00012006","23/2/2006 00:00:00","Prorroga prazo para 01/03/07.","0,0000","002013",""
"201088","2010","000232005","00012007","1/3/2007 00:00:00","Prorroga prazo para 01/03/08.","0,0000","002013",""
"201088","2010","000242002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","1200,0000","002013",""
"201088","2010","000242002","00012004","3/3/2004 00:00:00","Prorroga prazo para 04/03/05.","0,0000","002013",""
"201088","2010","000242005","00012007","1/3/2007 00:00:00","Prorroga prazo para 01/03/08.","0,0000","002013",""
"201088","2010","000242009","00012009","1/10/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","2860,0000","002013",""
"201088","2015","000242014","00012015","5/12/2014 00:00:00","NECESSIDADE DE MAIS PRAZO PARA CONCLUSAO DAS OBRAS.","0,0000","022015","16/9/2015 00:00:00"
"201088","2015","000242014","00022015","28/1/2015 00:00:00","O MUNICIPIO DE INGA UTILIZOU O PROJETO PADRAO DO MINISTERIO DA EDUCACAO PARA A CONSTRUCAO DA QUADRA POLIESPORTIVA LOCALIZADA NO BAIRRO JARDIM FARIAS; O PROJETO FORNECIDO PELO MEC E IDEALIZADO PARA SE","24811,5800","022015","5/12/2014 00:00:00"
"201088","2010","000252002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","3120,0000","002013",""
"201088","2010","000262002","00012003","3/3/2003 00:00:00","Reajusta valor mensal - IGPM-FGV. Prorroga prazo para 04/03/04.","768,0000","002013",""
"201088","2015","000262015","00012015","3/7/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA EXECUCAO DAS OBRAS CONTRATADAS.","0,0000","082015","21/9/2015 00:00:00"
"201088","2015","000262015","00022015","31/8/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA EXECUCAO DAS OBRAS CONTRATADAS.","0,0000","092015","20/11/2015 00:00:00"
"201088","2016","000262015","00032016","20/11/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA SUA CONCLUSAO DEVIDO AO ATRASO DA VERBA FEDERAL.                                                                                                                         ","0,0000","012016","19/1/2016 00:00:00"
"201088","2016","000262015","00042016","15/1/2016 00:00:00","NECESSIDADE DE MAIS PRAZO PARA SUA CONCLUSAO DEVIDO AO ATRASO DA VERBA FEDERAL.                                                                                                                         ","0,0000","042016","19/3/2016 00:00:00"
"201088","2016","000262015","00052016","11/3/2016 00:00:00","NECESSIDADE DE MAIS PRAZO PARA SUA CONCLUSAO DEVIDO AO ATRASO DA VERBA FEDERAL.                                                                                                                         ","0,0000","042016","18/5/2016 00:00:00"
"201088","2010","000272005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000272005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2012","000272011","00012012","1/2/2012 00:00:00","PRORROGA PRAZO PAR 02/02/2013","0,0000","002013","2/2/2012 00:00:00"
"201088","2016","000272015","00012016","10/8/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA SUA CONCLUSAO DEVIDO AO ATRASO DA VERBA FEDERAL.                                                                                                                         ","0,0000","012016","10/11/2015 00:00:00"
"201088","2016","000272015","00022016","20/11/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA SUA CONCLUSAO DEVIDO AO ATRASO DA VERBA FEDERAL.                                                                                                                         ","0,0000","012016","18/2/2016 00:00:00"
"201088","2016","000272015","00032016","18/2/2016 00:00:00","NECESSIDADE DE MAIS PRAZO PARA SUA CONCLUSAO DEVIDO AO ATRASO DA VERBA FEDERAL.                                                                                                                         ","0,0000","042016","18/5/2016 00:00:00"
"201088","2010","000282002","00012002","10/5/2002 00:00:00","Prorrogação do prazo para 13/08/02.","0,0000","002013",""
"201088","2010","000282002","00022002","7/8/2002 00:00:00","Prorrogação do prazo para 13/11/02.","0,0000","002013",""
"201088","2010","000282002","00032002","4/11/2002 00:00:00","Prorrogação do prazo para 13/02/03.","0,0000","002013",""
"201088","2010","000282002","00042003","5/2/2003 00:00:00","Inclusão de novos serviços não previstos inicialmente e prorrogação do prazo para 13/05/03.","9091,1900","002013",""
"201088","2010","000282005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000282005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000292005","00012006","6/3/2006 00:00:00","Inclui nova localidade no itinerário não prevista anteriormente. O valor mensal passa para R$ 2.500,00. Prorroga prazo para 07/03/07.","6000,0000","002013",""
"201088","2010","000292005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000302005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000302005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000302009","00012009","1/7/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA","2525,0000","002013",""
"201088","2010","000312005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000312005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000312009","00012009","1/7/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","12448,5000","002013",""
"201088","2010","000322005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000322005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000322007","00012007","3/12/2007 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda.","5589,0000","002013",""
"201088","2015","000322014","00012015","4/2/2015 00:00:00","EM FUNCAO DA ECONOMICIDADE SE TORNA MUITO MAIS VANTAJOSO PARA INSTITUICAO.","0,0000","032015","4/12/2015 00:00:00"
"201088","2010","000332005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000332005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000342002","00012003","1/4/2003 00:00:00","Prorrogação do prazo para 01/04/04.","0,0000","002013",""
"201088","2010","000342005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000342005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2015","000342014","00012015","14/4/2015 00:00:00","NECESSIDADE DA CONTRATANTE EM MANTER O CONTRATO DE LOCACAO DO CARRO-PIPA COM A CONTRATADA, PARA ATENDER AS NECESSIDADES DA SECRETARIA DE INFRAESTRUTURA DO MUNICIPIO.","72000,0000","032015","23/4/2016 00:00:00"
"201088","2010","000352002","00012003","1/4/2003 00:00:00","Prorrogação do prazo para 01/04/04.","0,0000","002013",""
"201088","2010","000352005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000352005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000362002","00012003","1/4/2003 00:00:00","Prorrogação do prazo para 01/04/04.","0,0000","002013",""
"201088","2010","000362005","00012006","6/3/2006 00:00:00","Inclui novo horário no itinerário não previsto anteriormente. O valor mensal passa para R$ 1.870,00. Prorroga prazo para 07/03/07.","4440,0000","002013",""
"201088","2010","000362005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000362007","00012007","1/8/2007 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda.","309,5000","002013",""
"201088","2015","000362014","00012015","6/5/2015 00:00:00","NECESSIDADE E CONVENIENCIA DA CONTRATANTE EM MANTER COM A CONTRATADA O CONTRATO DE SERVICOS DE APOIO ADMINISTRATIVO PARA SISTEMATIZACAO, REGISTRO E TRANSMISSAO DE DADOS, VIABILIZANDO A CLASSIFICACAO D","43200,0000","052015","8/5/2016 00:00:00"
"201088","2016","000362014","00022016","27/4/2016 00:00:00","NECESSIDADE DE DAR CONTINUIDADE AOS SERVICOS DE APOIO ADMINISTRATIVO PARA SISTEMATIZACAO, REGISTRO E TRANSMISSAO DE DADOS, VIABILIZANDO A CLASSIFICACAO DA DESPESA E RECEITA ORCAMENTARIA, COM ESCRITURA","28800,0000","042016","31/12/2016 00:00:00"
"201088","2010","000372002","00012003","1/4/2003 00:00:00","Prorrogação do prazo para 01/04/04.","0,0000","002013",""
"201088","2010","000372002","00022003","2/6/2003 00:00:00","Inclui novas atribuições não previstas anteriormente. Aumenta o valor mensal em R$ 200,00.","2000,0000","002013",""
"201088","2010","000372005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000372005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2015","000372014","00012015","12/5/2015 00:00:00","NECESSIDADE E CONVENIENCIA DA CONTRATANTE EM MANTER COM A CONTRATADA O CONTRATO DE SERVICOS DE EXECUCAO CONTINUADA DE APOIO A INFRAESTRUTURA DE REDE DE DADOS INTERNA E DE TODOS OS ORGAOS DA PREFEITURA","45600,0000","052015","13/5/2016 00:00:00"
"201088","2010","000382005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000382005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000392005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000392005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000392009","00012009","1/7/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","1903,0000","002013",""
"201088","2010","000402005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000402005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000402007","00012007","1/8/2007 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda.","1960,6400","002013",""
"201088","2010","000402009","00012009","1/7/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","943,1200","002013",""
"201088","2015","000402014","00012015","2/1/2015 00:00:00","1 - A PRORROGACAO PROMOVIDA POR ESTE TERMO ADITIVO SE DEVE AOS SEGUINTES FATORES:  1.1  A ADMINISTRACAO SE SENTIU NA OBRIGACAO DE PROMOVER A RENOVACAO DOS CONTRATOS EM EPIGRAFE POR RAZOES ECONOMICAS E","0,0000","032015","30/6/2015 00:00:00"
"201088","2010","000412005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000412005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2015","000412014","00012015","2/1/2015 00:00:00","1 - A PRORROGACAO PROMOVIDA POR ESTE TERMO ADITIVO SE DEVE AOS SEGUINTES FATORES:  1.1  A ADMINISTRACAO SE SENTIU NA OBRIGACAO DE PROMOVER A RENOVACAO DOS CONTRATOS EM EPIGRAFE POR RAZOES ECONOMICAS E","0,0000","032015","30/6/2015 00:00:00"
"201088","2010","000422005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000422005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000432005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000432005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000442005","00012006","6/3/2006 00:00:00","Inclui nova localidade no itinerário não prevista anteriormente. O valor mensal passa para R$ 1.680,00. Prorroga prazo para 07/03/07.","3960,0000","002013",""
"201088","2010","000442005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000442009","00012009","1/7/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","938,0000","002013",""
"201088","2010","000452002","00012003","2/6/2003 00:00:00","Prorrogação do prazo para 03/06/04.","0,0000","002013",""
"201088","2010","000452002","00012004","2/6/2004 00:00:00","Prorrogação do prazo para 03/06/05.","0,0000","002013",""
"201088","2010","000452005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000452005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000452009","00012009","1/7/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","4263,0000","002013",""
"201088","2011","000452010","00012011","1/3/2011 00:00:00","PRORROGA POR MAIS 12 MESES","12000,0000","002013",""
"201088","2010","000462003","00012004","1/12/2004 00:00:00","Inclui novos serviços não previstos anteriormente - modificações e atualizações dos sistemas utilizados. Valor mensal passa para R$2.500,00. Prorroga prazo para 03/11/05. Aditivo assinado em 03/11/04.","6000,0000","002013",""
"201088","2010","000462005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000462005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000462009","00012009","1/7/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","13591,0000","002013",""
"201088","2011","000462011","00012011","1/11/2011 00:00:00","AQUISIÇÃO DE NOVOS QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE-ADEQUAÇÃO DA DEMANDA.","9130,0000","002013","31/12/2011 00:00:00"
"201088","2010","000472005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000472005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000482005","00012006","6/3/2006 00:00:00","Prorroga prazo para 07/03/07.","0,0000","002013",""
"201088","2010","000482005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000482008","00012008","1/7/2008 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda.","828,5000","002013",""
"201088","2010","000492005","00012006","6/3/2006 00:00:00","Inclui nova localidade no itinerário não prevista anteriormente. O valor mensal passa para R$ 410,00. Prorroga prazo para 07/03/07.","960,0000","002013",""
"201088","2010","000492005","00012007","5/3/2007 00:00:00","Prorroga prazo para 07/03/08.","0,0000","002013",""
"201088","2010","000492008","00012008","1/7/2008 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda.","2543,2500","002013",""
"201088","2015","000522014","00012015","26/12/2014 00:00:00","ATRASO NO REPASSE DOS RECURSOS DA MERENDA ESCOLAR - PNAE ENVIADOS PELO GOVERNO FEDERAL, QUE ATE O MOMENTO NAO ENCONTRA-SE LIBERADO E DIANTE DA NECESSIDADE DE POSTERIOR UTILIZACAO DE ORDEM DE PAGAMENTO","0,0000","022015","30/1/2015 00:00:00"
"201088","2010","000532002","00012003","1/7/2003 00:00:00","Prorrogação do prazo para 02/07/04.","0,0000","002013",""
"201088","2010","000532005","00012005","1/7/2005 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda. Prorroga prazo para 02/09/05.","8270,0000","002013",""
"201088","2010","000532008","00012007","1/7/2008 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda.","1150,2000","002013",""
"201088","2010","000542005","00012005","1/7/2005 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda. Prorroga prazo para 02/09/05.","6270,0000","002013",""
"201088","2010","000542006","00012007","2/4/2007 00:00:00","PRORROGA PRAZO PARA 03/042008.","0,0000","002013",""
"201088","2010","000542006","00012008","2/4/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2010","000542009","00012009","1/7/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","1127,5200","002013",""
"201088","2010","000552009","00012009","1/7/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","6744,2100","002013",""
"201088","2010","000562002","00012003","1/7/2003 00:00:00","Reajusta valor mensal IPCA-IBGE. Prorroga prazo para 02/07/04.","3240,0000","002013",""
"201088","2010","000562006","00012007","2/4/2007 00:00:00","Prorroga prazo para 10/04/08.","0,0000","002013",""
"201088","2010","000562009","00012009","1/7/2009 00:00:00","AQUISIÇÃO DE QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DA DEMANDA.","11461,6900","002013",""
"201088","2010","000572002","00012003","1/7/2003 00:00:00","Prorrogação do prazo para 02/07/04.","0,0000","002013",""
"201088","2012","000572012","00012012","14/6/2012 00:00:00","EXECUÇÃO DE QUANTITATIVOS DE SERVIÇOS NÃO PREVISTOS ANTERIORMENTE-ADEQUAÇÃO DA DEMANDA.","5000,0000","002013","31/12/2012 00:00:00"
"201088","2012","000582012","00012012","14/6/2012 00:00:00","EXECUÇÃO DE QUANTITATIVOS DE SERVIÇOS NÃO PREVISTOS ANTERIORMENTE-ADEQUAÇÃO DA DEMANDA.","1080,0000","002013","31/12/2012 00:00:00"
"201088","2010","000592008","00012008","1/7/2008 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda.","541,3600","002013",""
"201088","2010","000602008","00012008","1/9/2008 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda.","1752,4000","002013",""
"201088","2011","000602011","00012011","1/12/2011 00:00:00","AQUISIÇÃO DE NOVOS QUANTITATIVOS NÃO PREVISTOS ANTERIORMENTE- ADEQUAÇÃO DA DEMANDA","3500,0000","002013","31/12/2011 00:00:00"
"201088","2015","000612014","00022015","24/2/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA EXECUCAO DAS OBRAS CONTRATADAS.","0,0000","022015","1/7/2015 00:00:00"
"201088","2015","000622014","00012015","28/1/2015 00:00:00","O MUNICIPIO DE INGA UTILIZOU O PROJETO PADRAO DO MINISTERIO DA EDUCACAO PARA A CONSTRUCAO DA QUADRA POLIESPORTIVA LOCALIZADA NO BAIRRO SAO JOSE; O PROJETO FORNECIDO PELO MEC E IDEALIZADO PARA SE CONST","17935,6900","022015","24/3/2015 00:00:00"
"201088","2015","000622014","00022015","24/3/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA EXECUCAO DAS OBRAS CONTRATADAS.","0,0000","032015","1/1/2016 00:00:00"
"201088","2015","000622014","00032015","28/8/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA EXECUCAO DAS OBRAS CONTRATADAS.","0,0000","102015","12/6/2016 00:00:00"
"201088","2016","000622014","00302016","17/12/2015 00:00:00","AS OBRAS CONTRATADAS AINDA NAO FORAM CONCLUIDAS E A NECESSIDADE DE MAIS PRAZO PARA SUA CONCLUSAO DEVIDO AO ATRASO DA VERBA FEDERAL.    OBS: O ADITIVO ESTA SENDO INFORMADO COM O NUMERO 30, MAS NAO REAL","0,0000","012016","27/9/2016 00:00:00"
"201088","2010","000632005","00012006","1/4/2006 00:00:00","Prorrogação do prazo para 01/04/07. Aditivo assinado em 31.03.06.","0,0000","002013",""
"201088","2010","000632008","00012008","2/6/2008 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda.","173,8000","002013",""
"201088","2010","000682005","00012005","1/7/2005 00:00:00","Aquisição de quantitativos não previstos anteriormente - adequação da demanda. Prorroga prazo para 22/08/2005. Aditivo assinado em 01/06/05.","7430,0000","002013",""
"201088","2010","000732007","00012007","3/9/2007 00:00:00","Supressão de intens contratados. Reduz o valor do contrato em R$ 933,00.","0,0000","002013",""
"201088","2011","000732010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","72000,0000","002013",""
"201088","2012","000732011","00012012","1/4/2012 00:00:00","PRORROGA PRAZO PARA 01/04/2013","0,0000","002013","1/4/2013 00:00:00"
"201088","2010","000742005","00012006","1/7/2006 00:00:00","Prorroga prazo para 01/08/07.","0,0000","002013",""
"201088","2010","000742005","00012007","1/8/2007 00:00:00","Prorroga prazo para 01/08/08.","0,0000","002013",""
"201088","2010","000742005","00012008","1/8/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2012","000742011","00012012","1/4/2012 00:00:00","PRORROGA PRAZO PARA 01/04/2013","0,0000","002013","1/4/2013 00:00:00"
"201088","2013","000752011","00012012","1/4/2013 00:00:00","PRORROGA PRAZO PARA 01/04/2013","0,0000","042013","1/4/2013 00:00:00"
"201088","2010","000762002","00012003","1/12/2003 00:00:00","Prorroga prazo para 02/12/04.","0,0000","002013",""
